"No";"X_Var";"Y_Var"
8;-0,481560184233993;0,79974406518318
8;-0,993319411417301;-0,785153675935284
8;-0,572180005618715;-0,705402403787873
8;-0,8628086343388;1,70015516323598
8;-0,00538421860643647;0,377293735648333
8;4;4
8;0,721369017929408;-0,487199932348762
8;0,837643077953525;-2,2814150250021
8;0,12077844756172;1,58461525077322
8;3,00954548887223;1,73950558505245
8;-0,739522908162322;0,0218795855845934
8;0,181812823317977;-0,187864963486964
8;-2,14119413626639;0,537332832448027
8;-1,20714543792556;1,82461271107233
8;-0,0537244652842283;0,395538328630802
8;-0,603120650130546;-0,52064731255128
8;0,878028880866361;-0,576376012176131
8;0,249487715947139;-1,10483798638185
8;-0,432695676986705;2,5538235773304
8;1,56454989444264;0,144944565947492
8;1,30773720636488;0,288601424628377
8;0,449843192579487;0,744948483693856
8;-0,294332926534348;0,564418185963942
8;1,19572216816532;1,78615888753094
9;-0,00688236685299054;0,052870894058242
9;0,0327529366924149;1,57608424857744
9;-0,4815744444063;-0,302243960916317
9;0,231014036658297;1,67054695620628
9;-0,810271659943058;-0,725494564936686
9;0,0907716325617774;1,63099248378356
9;-0,886573428535088;0,885230189516379
9;-0,29380848316864;-1,50583952849716
9;0,796453851044523;0,228741958357316
9;-0,380462608845021;0,118388299525763
9;0,684266422675175;0,923936628881946
9;-1,35783935881784;0,279156366083853
9;0,625062049166626;-1,65150432422359
9;-0,94744737075796;1,42055659091654
9;4;4
9;-1,84939542745852;1,64206972302555
9;-0,187619614625261;0,885746248592533
9;2,1127338638418;0,365513478293646
9;4;4
9;0,00313771230901569;1,54151417883216
9;1,17785670510627;1,11344163618476
9;0,32531215693195;0,223540687465722
9;-0,321587184701568;-1,77343032419285
9;-0,300731352057102;1,7814219959353
9;-0,576088913284515;0,141805981900845
9;1,05648126535882;1,18178811679823
9;0,810523266233388;-1,05962263194226
9;-1,04308226905178;1,07538282227505
9;0,415403877594399;1,76416088349711
9;-1,14340708533731;1,17860224444434
10;-0,279851725458557;-0,352817583686699
10;-1,43938139232164;0,568226697290457
10;0,0289211598395861;1,2153760808539
10;0,504610258251997;-1,98861215172553
10;0,124036260442861;-0,569255488330983
10;4;4
10;0,816633276107328;-1,67629180707236
10;-1,42945925676731;0,511950907158139
10;-1,21914854649309;-1,79565814052009
10;-0,366263875613359;0,61242536167423
10;-0,483356835251661;-1,70299133981159
10;0,637325508427304;-0,972196494732998
10;0,19606682101835;0,487791029652627
10;-0,300814807125006;1,34002511582022
10;4;4
10;-0,562656239407462;-0,686552140840833
10;0,471603027876082;-0,856959686273722
10;-0,306470868324698;0,644012285607608
10;0,875166496250194;2,06583746893399
10;0,49389002288935;1,25437940554376
10;-0,272417980417151;-0,801831803409859
10;-0,417538398283978;1,8066485792776
10;0,7486685305988;-0,044049576854138
10;-1,35401371131465;1,83713179090328
10;1,03998827504144;0,220299472828681
10;0,316775927589725;0,530555941611331
10;-0,931361904331443;1,09748980081386
10;0,194814002707129;0,839917775956419
10;-0,143281386773317;-0,077691338073816
10;-0,25064202563106;0,314417122983496
11;1,60355412758935;-0,364470719137403
11;-0,142728320285948;1,79291931066854
11;-0,594143387276775;1,22782054364359
11;4;4
11;-0,0107740745233086;0,0549566350887453
11;0,200437831224696;0,113554752370625
11;1,58608514130344;1,23900172406772
11;-0,0580669809554476;0,0504356757120583
11;1,8102964982254;0,697768318644854
11;0,525208060193041;1,17293454113706
11;0,363027368459215;0,627602091897158
11;0,382663614288662;0,371750670592402
11;0,639305841559265;0,508909010633622
11;-0,91886783347855;1,53565972857333
11;0,124576943877513;-0,548040551143882
11;-0,401525041008103;0,629159811235621
11;-1,69623988722167;0,240209194498617
11;0,127495945189178;0,901699435538318
11;1,01242630919695;1,14595787141271
11;0,525166902967014;2,7988223743283
11;-0,941180418792949;-0,353397468481945
11;0,398091369928936;-0,64734067597499
11;2,992979354916;0,751420004977949
11;4;4
11;-0,310323213597257;0,0118811443818614
11;-0,552826060334373;0,630342791448043
11;0,641860327106482;0,0433436304230546
11;-1,86689795160218;-0,363324257781851
11;0,805707311984865;0,520363844880799
11;1,58987822380104;-0,0807733365158966
12;0,294225524796936;0,693881870316842
12;0,65158682985405;2,1280701770055
12;0,155076831918299;0,168154163623437
12;-1,29902257925079;-0,725468786113438
12;0,657685048216297;2,01332767670297
12;0,253972385012625;1,21412241979278
12;-1,10188251343891;-0,153549060650807
12;0,926928114727445;1,90884839365946
12;-0,23325466287264;0,49065414287061
12;0,92296088246403;0,516387530295795
12;0,342868125032458;1,41946234876602
12;-0,343770281610342;-0,758450018072124
12;-1,65099720385585;1,47567346546516
12;-0,761883217175769;2,59194917144526
12;-0,15511259273492;1,68914277717899
12;-1,83408491937464;-0,314509680294601
12;4;4
12;1,43912394610708;-0,687027933925518
12;0,142622979425526;0,587564674460519
12;0,515374507569446;-0,227725436179756
12;0,562736350961615;1,21915680275879
12;0,133459901045688;0,221005606466037
12;1,00301660770833;0,431547666764171
12;0,769456502548611;2,28374430883968
12;0,275784167261808;1,04169700732904
12;-1,02491189474126;1,17880625388234
12;-0,785147021799093;1,89577544497201
12;1,75970499895769;0,471808286893145
12;4;4
12;-1,01695056231329;-0,237392851161895
13;-0,725560488050717;-0,465757454942534
13;0,730730029223471;1,23608041474445
13;1,8370337144549;0,632307341152189
13;0,542759054881706;-0,934412900808328
13;1,16314609361378;0,449323930833041
13;0,334892450440378;-0,676963130904691
13;-0,513434708249166;0,289210649000108
13;0,744336344761874;0,458422268445316
13;0,189816244134614;0,393494357171846
13;1,01433979405783;0,416768254768519
13;1,56681460853645;1,10515088176701
13;-0,579211359870317;1,08747487907596
13;-0,89916897018635;1,29008462410327
13;0,0361118861602695;1,30851593039204
13;-0,727572122581766;0,0278026512751704
13;0,729522347838165;1,21997719185643
13;0,136023968894111;1,20548967551105
13;0,434082452895819;0,525693829856449
13;-1,46972131949613;1,20450998674184
13;4;4
13;0,733549840064869;1,75786262250139
13;0,26427930063371;2,32437550378348
13;-0,134210813568764;1,98944819669882
13;0,645598465799316;-0,0504173586770688
13;-1,36022205001126;1,78733193324097
13;-0,770484855768526;0,25912798150238
13;-1,28349862271904;1,07671105133249
13;-0,885502582560923;1,59822117658307
13;-1,61911208736508;1,25105229537609
13;4;4
14;-0,647120962636199;-0,105084644164195
14;-0,78076823578129;1,20195282823817
14;-0,993163969868873;0,904499611788936
14;4;4
14;-0,21950824832157;-0,169981252395534
14;0,297898909649883;2,38775365894257
14;-0,340571081533777;-1,47400715611064
14;-1,99746493837723;-0,616141669778794
14;0,481990055034042;1,98228495453676
14;1,06076427528824;-0,536584059140256
14;-0,411406584709239;0,0588515389341527
14;-1,50042310722282;0,824660465350978
14;-0,666612965919172;0,139160066670262
14;2,31304796972131;1,85403900592854
14;0,864301556825088;0,505700282337157
14;4;4
14;0,662228035737881;-0,534693457272102
14;0,957769020479664;-0,385708636743369
14;-0,740472651784769;0,188697363156946
14;-0,392697718459551;1,56100857281489
14;1,00898499674784;1,6615667649943
14;-1,57953634127322;2,21311029737701
14;0,632306638786589;0,528135196910766
14;-1,24217757310899;1,02254221249584
14;1,22800306345057;1,54272378809987
14;-0,242219882387715;1,19542274851127
14;0,216751394394608;1,99762529701194
14;-0,715172165010009;1,90731807339749
14;-1,04855658157566;0,67254529308423
14;-1,14269458298779;0,647333208153338
15;0,051252370202468;0,0714644876633262
15;-1,90726240402541;1,47220246070913
15;-0,322077876626718;-0,637164259584936
15;4;4
15;0,406721214149871;1,15955337356054
15;0,531142136135449;1,67888775020346
15;0,671898285575327;0,84737788454768
15;-1,20264039806705;0,090400419897549
15;-2,06890291119357;0,775351503593943
15;0,257639929018956;-0,375780477365891
15;-0,965300892671529;0,0559389998810317
15;0,362197003178713;-2,37496703105932
15;3,67858341956664;2,52017078362038
15;0,424928900479098;0,84235772665134
15;0,775581852329757;-0,107049430638137
15;0,521383111320491;0,0183179011107389
15;-0,817349164776716;0,516070732167872
15;0,0574766307284493;1,50825346287562
15;1,89161841936348;1,15842996758008
15;0,138980744773616;0,00668517007692088
15;1,09701533201661;-0,339824743001181
15;-0,0566165353667022;1,23493393902809
15;0,00288491790229752;1,54566050202803
15;-0,280712777911889;-0,00679840214797889
15;-2,19975961146148;-0,546463662756618
15;-0,899001481113654;1,70282141159421
15;4;4
15;-1,93945255137663;1,32067060923267
15;0,771782460330229;0,47634825542638
15;-0,998796872616901;2,47240767772511
16;4;4
16;0,898416548153235;0,430228039585373
16;-1,2787602642454;-0,391703243362973
16;-0,506140902927387;0,381386042630178
16;-0,158967046863699;1,77172992742614
16;0,496245228416377;0,287637973964174
16;-0,853259272645591;0,773212837412639
16;0,0260740685461908;0,881253332693283
16;-0,769120289052481;0,452795425056214
16;2,07073091750661;-0,0858652018108143
16;0,188690476269976;0,272157087547852
16;0,610824940895027;1,06890897048111
16;0,350081656263696;-0,563479123153316
16;1,16008089824653;2,29081773616374
16;0,423922137056416;1,0437825619726
16;-0,449861838575978;0,099098435609031
16;-0,272576305058839;-0,1273396271222
16;0,11154932341381;0,110591794975877
16;0,338882134790632;-0,148255732397705
16;0,162015412341464;-0,873338780824423
16;0,438703225495584;-0,0236463838848758
16;0,307411903836268;0,198344902925199
16;4;4
16;0,100666787410697;1,85866756026377
16;1,58397233050186;-0,391471663455341
16;0,857595449859416;0,0734401321592429
16;2,14733755698926;1,99683856680093
16;0,289633941438971;0,812445195036999
16;1,41597351349033;-0,993304397907426
16;0,82355859574076;0,587006749142502
17;0,129449607349078;0,672647801702942
17;0,111829279427674;0,847492639388795
17;0,0525556042269139;0,653623570824492
17;-0,651025266619376;0,460559226498963
17;0,518074792267582;1,82421239015771
17;4;4
17;-1,86580419211344;0,393511995438222
17;-0,195623456440714;-0,0644395350426625
17;-0,273461334851169;-0,297562031063079
17;1,26414921939033;1,90178437430855
17;0,392646952376131;-0,415094812687292
17;-1,46770048882568;1,53949843826183
17;0,783672856652565;-0,254985768123544
17;-0,554706380716404;-0,54264967216832
17;0,579583041884135;2,23182351239933
17;0,779604655287156;0,500228286915607
17;4;4
17;0,831454213103161;1,68466839714887
17;0,0904136913192046;-0,254976922291036
17;-0,176019362645311;2,36184264282143
17;0,0475388528732331;1,2618600978374
17;0,0997241652675769;-1,33959859030584
17;0,329977082974948;1,35102050328642
17;-1,12844365177232;0,498816771994361
17;-0,767859190562825;-0,00140408309272433
17;1,99052798772854;2,21204254083346
17;-0,90274422244347;-0,79708569102873
17;3,91679814564384e-05;-0,427414368089954
17;-0,887180287327357;-1,76250745366787
17;0,0291056953003532;0,399378309535067
18;0,5215244622422;1,88276451911124
18;0,804602021768785;-0,716316439539169
18;1,47521023013868;-0,0469367565354607
18;-0,423180438667097;0,913789545170779
18;-1,60182226948731;-1,32363907839241
18;-0,934025480451091;0,83267835939971
18;-0,60428702909653;0,188387802008022
18;0,098714814641623;1,30623713828232
18;-0,228507323504215;0,767157992932508
18;1,09890759960819;1,08855083889891
18;-1,34613209016893;0,995127646991893
18;0,455741253691815;-1,7520657319317
18;-0,237766455795193;0,781842372893863
18;-0,205725515101006;0,983962583205917
18;0,674373753810561;1,95661371514984
18;4;4
18;0,712780409961689;1,23892803048187
18;0,997529942635889;2,30897717140216
18;0,573393778241205;0,687497522254041
18;-1,76594613853852;-1,05968374192228
18;-1,67122363653762;0,302912006494574
18;1,02704029943386;2,12566773250462
18;-0,914539595383078;1,21456145165818
18;4;4
18;0,528666640652514;-0,130696900044166
18;0,353333580326789;0,746940697136909
18;-0,210781843171023;0,207300091774329
18;2,59247520098701;0,878444175214219
18;2,89332635004434;1,24146992546062
18;0,151611898874778;0,388648986129113
19;-0,0241757137299056;-0,233944020455687
19;0,928345318720951;1,11671914254788
19;-1,41285763185832;0,927383203908435
19;-0,24731370132199;2,64106535353853
19;0,340284505209495;-0,99161368095605
19;1,23277195142217;2,89683696543017
19;0,0740626993561375;0,397800832475941
19;0,891327456118113;2,18102792262114
19;-1,19499807993128;0,0848497415614486
19;-0,531736600401328;0,686489233689456
19;0,109664449597418;0,606156586970245
19;1,4114540396635;-0,681117036842148
19;-0,462376487489678;1,1964146296552
19;-2,19567542828829;2,23485317702508
19;-0,0164429899605618;1,47163789361444
19;-0,101064049719049;1,20709294183819
19;0,868652721593451;-0,432888355134923
19;-0,155792428766463;1,39732698002105
19;0,303499681845611;1,41316617495964
19;4;4
19;-0,975691286386082;-0,165492327400583
19;0,820892556518818;1,76965763172428
19;-0,33941403989734;-0,380648494081496
19;4;4
19;0,396235153552402;2,36046126616309
19;1,20876806684355;-0,927477127329117
19;-1,05851056529254;1,63311762149909
19;0,0389319902754038;-0,295635125011806
19;0,382796716955895;2,16409851252102
19;1,74744493054457;1,59162388907393
20;1,13000830072979;-0,373603802086765
20;0,820865875132239;1,2298549364162
20;-1,14067645159452;0,313827246716146
20;1,00201562601498;-1,02656499947855
20;0,595453273497507;1,06370271703017
20;0,0336781378035106;1,35009459087921
20;-0,202018128879579;-0,946961712758912
20;-0,896871017227343;2,16670377215838
20;-1,72095046944231;0,786712414474096
20;0,850720412188549;0,181790903125268
20;0,55952165668882;-0,870219010266245
20;-1,81587005091712;-0,268278345586393
20;-0,19150529778203;0,904210623079241
20;-2,08855432326075;-0,60160282167732
20;0,614514068883851;0,778279345415956
20;1,88422536520107;0,595673557362134
20;0,164268307393662;1,43109927291961
20;1,8611342923064;2,10466055765822
20;4;4
20;0,484963260928008;0,167222725215812
20;-1,14512414146708;0,344733731989803
20;-0,367556233283965;-0,225523466590906
20;0,45726711828589;0,0836076574554997
20;1,2084816494659;-0,404690488954481
20;-1,06230239292529;0,952466726049274
20;-1,37512803158326;0,823104448480478
20;1,23088371867257;-1,2950008487638
20;4;4
20;-1,36056367346016;3,52606998822044
20;-0,166719612009209;1,09463818368923
21;0,366532092530445;-1,16272328463178
21;0,0491464179359017;1,0943114852795
21;1,15029306838402;-0,215141161887199
21;0,47468236921613;0,175108934807975
21;2,13452196177675;-0,370503201299644
21;1,60162603596136;0,316800655825639
21;-0,68984753128082;-0,0998299881807277
21;4;4
21;-0,234912409610196;-0,52793284326964
21;-0,35287955050655;-0,285568004325097
21;0,622795286864428;1,10727964315757
21;-0,337748099895622;1,00162767504974
21;0,852490623549414;1,42305370730847
21;-0,655014529591278;1,97484344457644
21;-1,60856986242987;0,628580839111164
21;1,37999458587602;0,226579789409886
21;1,16195060378236;0,213896693774515
21;1,13113990013918;-0,0279865948062085
21;0,140746950260162;0,801352251797657
21;0,72701086873244;-1,27973951925876
21;-0,894907032231718;1,84257471532907
21;0,492632103800065;-0,454979758979123
21;-0,679281827917036;1,37168678125247
21;0,888942385899346;0,526087127942618
21;-1,24138612293262;2,23418255828363
21;0,543593682501441;-0,757530096585703
21;0,839917111648975;-0,46794363747506
21;0,817466636943595;1,41542512704806
21;4;4
21;0,410241813453626;0,600626088142837
22;-0,897006757795025;-0,29082897746712
22;-1,01500447512552;0,696235740557296
22;0,55082255164545;-2,48231951517316
22;-1,90084356702592;-1,25602748099202
22;0,608417253927392;0,950375558184627
22;-0,34866108561995;0,209131160828422
22;-2,05856710623429;-1,14737232512784
22;3,35298942583623;0,91969745060463
22;-1,06738110498079;0,948102811924451
22;0,661616704368211;0,0447914791275684
22;0,354271187304461;-0,38691239994346
22;0,311111367790806;-0,140339393499506
22;1,43540548363529;-1,34144015174119
22;0,134053744471801;-1,28021876478436
22;-0,137431535789194;0,187908735598908
22;0,425446043557485;-0,886803432547913
22;0,57645027435333;-0,0905246455988247
22;-0,0821091725471086;0,994798804469488
22;-0,577507333618114;0,242013257718933
22;2,1430756242247;-0,293032988946021
22;-0,751010717435208;2,35374346154887
22;0,475305266476891;-0,54775888280376
22;-0,628079078783863;-0,201088677291015
22;0,363001699113013;2,22082611838365
22;1,35170240777196;0,736777977598227
22;-1,01416634750352;1,22213844611817
22;0,282986247805946;0,0750058532148308
22;0,368126250713329;1,14522327002294
22;4;4
22;4;4
23;-1,31017234533331;-0,0101653948480455
23;-0,192419544371395;2,26397619497158
23;0,0767063127204915;0,721412908929502
23;0,731063871613154;0,127322272820706
23;-3,04238794383882;-0,800132049487194
23;2,33591441142296;1,71556203991965
23;0,616864974430089;1,08135445677565
23;0,0640596792815509;1,23822007831169
23;0,223588985195923;0,335657206907511
23;1,48351563631608;1,39497905254937
23;0,455134805914294;-0,943041912976785
23;-1,36086113386769;1,47189131370013
23;-1,36312142416025;2,95416876694306
23;-0,590082713099621;1,21360197023975
23;-1,04506753575184;1,16111496328259
23;1,10732043094232;1,64375742988115
23;0,426813211561938;0,994632397216699
23;0,350751561345532;-0,652533964644308
23;1,51416943215352;-0,266302903340367
23;0,340124883999484;-0,514012781191674
23;-1,07730809680835;0,306126049142654
23;4;4
23;0,329007481706619;-0,0194685150125228
23;0,0811166634584437;-0,523068451647744
23;0,860562961642259;-0,224482430978559
23;4;4
23;-0,227754303008776;-0,0469420887003519
23;0,0261197227753576;1,13516788481058
23;0,130693160196233;1,12186680229749
23;-1,08882242858755;0,967199379451241
24;-0,261683297721752;1,1445065084993
24;1,01383188728238;0,801950653745147
24;0,393075053220744;-1,27098273049811
24;4;4
24;-0,260890078631476;0,326850150681819
24;-0,312989809232052;0,709236958784101
24;0,475715142649207;0,912117253946405
24;0,129224525922296;0,0725969321556471
24;-0,194028485936238;1,29359946546366
24;-1,95297575944217;0,299687171594638
24;0,129958506139691;-0,548473195011213
24;-0,994219411427411;0,55898791098055
24;-0,893232099893862;0,217011695862559
24;0,636776624236084;-0,304401153968503
24;-1,54974542765529;-0,713912654019186
24;0,300713272886358;-1,32251767304243
24;0,428695596849396;1,77886973850523
24;0,747894099960303;-1,55119572358149
24;1,16225719349345;-0,02130262777212
24;-0,556613388669582;-0,115543415864357
24;0,566523288396766;0,332640623178326
24;-1,24610728450385;0,597693450911367
24;-0,721941075951739;-0,24655133329525
24;-0,170636871651043;-1,55174394620502
24;0,0830105634158799;-1,97092859799754
24;-0,97190373768851;-0,663852705928785
24;4;4
24;0,256245507010065;0,448752936672783
24;0,726576476218647;0,887955321823142
24;-0,480088935536219;1,10201173847712
25;0,209254497000769;2,67329414847625
25;1,53324777499829;-0,375350103333332
25;1,18042266356593;0,445578304604243
25;-0,776688627189495;1,4366969498396
25;-1,2341498886042;-1,12313453223426
25;-0,927561146576162;-0,839104779139253
25;-1,067296511536;1,68317335936219
25;-0,231388407374331;-1,86716791890915
25;-0,74618900337838;0,150941588967882
25;0,186363891240498;-0,263161371129874
25;1,11847468754636;-0,169502966054252
25;-0,918944337353927;-1,35150024410704
25;0,772828649996754;-1,06678799570388
25;-1,54288178500233;0,281244101923252
25;1,60981432769039;-0,804604869036885
25;0,0393441171360893;0,0324035601881832
25;0,793117191237959;2,80829477421666
25;4;4
25;-0,479955559630002;0,747002402553072
25;-1,17198241586382;1,47500879879591
25;0,803626959691049;-0,979200178787256
25;1,53358524152868;1,02205787272757
25;-0,802607543866367;0,721145518563575
25;-0,176350742575316;-0,667727104998071
25;1,2749448900797;-0,388837569952974
25;4;4
25;-0,580444273961889;0,797570901287296
25;-0,865135974282401;0,434078824048172
25;-2,10850546256632;0,498198148550383
25;-1,1006929096283;0,0746814185693563
26;-0,962491000421161;-0,295854803218474
26;4;4
26;0,792496699151644;-1,1827759704035
26;0,509996530835014;0,0872677705307739
26;0,805196923882753;-0,593851338344709
26;-0,759904329019864;2,49634372585173
26;0,950467526221461;1,40316819888469
26;1,18476084111785;-0,10824144028464
26;0,766751832369941;0,951863752067313
26;0,633575835066929;1,2570955558837
26;-0,800049302182231;-0,333613870714543
26;-1,76802087647439;0,618444802535008
26;-0,0110226299585354;-0,955357575372812
26;0,480836377112759;2,04654286268956
26;-0,454150513224405;0,987972193009572
26;-0,997204056621971;-1,10829309372193
26;-0,701052506761625;1,28091498453654
26;0,744844924137773;1,23017363638426
26;0,501903953922651;2,20439840821529
26;-1,72150969392527;-0,141222636670664
26;-0,70682885056731;1,56285491449322
26;-0,947546272001026;-1,17854769973655
26;4;4
26;0,603885276371828;1,09818216872529
